Kingdom	Phylum	Class	Order	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
Bacteria	Proteobacteria	Deltaproteobacteria	Unknown	0.0042528760074	0.00105325244355	0.00571417687282	0.0144601210519	0.000572744246784	0	0.00407525640155	0.0220232928709	0.0487012987013	0.0167442483507	0.00272557543711	0.0673448410307	0.105516293679	0	0.156748070286	0	0.00140278031058	0.0681982034645	0.0128823291251	0.00839095119823	0.00265020009011	0.0240087304474	0.0130582397493	0.102078609563	0.0821359400509	0.0170854799706	0.106908501069	0.0415282392027	0.0334858801205	0.018476746245	0.0142131258217	0.0100677283544	0.0178470507749	0.00115004657689	0.0693891712076	0	0.0027868349915	0	0	0	0	0.00498280930789	0	0	0.0117017915443	0.295768239041	0.010795638562	0.0558266851555	0.0575651232107	0.0223579075128	0	0	0.00217966229765	0	0.0157356412274	0.00644440625537	0	0	0	0	0.0270748724357	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	0.0021264380037	0.0168520390967	0.00190472562427	0.0103286578942	0.348801246291	0.0336280143778	0	0.00129548781594	0	0	0	0	0.00981546917943	0	0	0	0.0126250227952	0	0	0	0.023851800811	0.00145507457257	0.0104465917994	0	0.00608414370747	0.00262853538009	0.0368650003687	0.00785669390321	0	0	0	0.00915248032217	0.00594901692495	0.00345013973066	0	0	0	0	0	0	0	0	0.0493440642494	0	0	0	0	0	0.000426408320079	0	0.0484628199303	0	0.0138045278851	0	0	0.00286418055794	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	0	0	0	0.000688577192946	4.6655746343	2.02963749001	0	0	0.00202922077922	0	0	0	0	0.00168296336189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198404825205	0.00245122070791	0	0.0357319085944	2.85145570531	0	0.00151676020021	0	0.00360172162294	0	0	0	0	0	0	0	0	0	0.00161077284881	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	0	0	0	0	0.00630018671462	0.000747289208397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122561035396	0	0.00510455837062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	0	0	0	0.0351174368403	0.384884133839	1.36455009453	0	0	0	0	0	0	0	0	0	0	0	0	0.00184033273216	0.00335638047929	0	0.00145507457257	0.0287281274484	0	0	0	0	0	0	0	0	0	0	0.00115004657689	0	0	0	0	0	0	0	0	0.00850759728437	0.0311765552305	0.00468071661771	0	0	0	0.00554330816103	0	0	0	0.00290621639687	0	0	0.00286418055794	0	0	0	0	0	0.308350783533
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	1.24183979416	0	0	0.000688577192946	0.352237711772	0.0530575337962	0.0597704272227	0	0.00202922077922	0	0.0872184139877	0	0.00245386729486	0.0336592672378	0.00658605337338	0.00156835683255	0.00140278031058	0.0740437637614	0	0	0	0	0.0104465917994	0	0	0	0.0368650003687	0.00336715452995	0	0.000769864426874	0.00177664072771	0.000915248032217	0.000991502820826	0.0552022356905	0.00612257393008	0	0.0027868349915	0.00392510892177	0	0.00198404825205	0	0	0.0153136751119	0.112715238141	0.008191254081	0.0182011224025	0	0	0.00298485824055	0.000532331131257	0.00302892624565	0.0207355952412	0	0.00449721172873	0	0	0.00345733646799	0	0.00154945071972	0	0.0104134124753	0.00230112525025
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	0.0021264380037	0.00842601954837	0	0.0289202421037	0.00400920972749	0.0112093381259	0.00271683760103	0.0194323172391	0.0385551948052	0.00669769934028	0	0.0106333959522	0	0	0	0.00313671366509	0.00280556062115	0	0	0.0184600926361	0.00530040018021	0.00218261185886	0	0.00451675263553	0	0.031542424561	0	0.0471401634192	0	0	0.00355328145542	0.000915248032217	0.0446176269371	0.00345013973066	0.00408171595339	0	0	0	0.00258799171843	0	0	0.0523194977328	0.00340303891375	0.0191855724495	0.00351053746329	0	0.00719709237468	0	0.0392295654473	0.0133082782814	0	0	0.0406870295562	0	0.00524521374246	0.00214813541846	0	0	0	0	0	0.00460225050049
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	0	0.00105325244355	0	0	0.00916390794854	0.00971475970916	0	0	0	0	0	0	0	0	0	0	0.00140278031058	0	0.00368066546432	0	0	0.000727537286286	0	0.000903350527105	0	0	0	0	0	0	0	0.00183049606443	0.00991502820826	0	0	0.0103952805426	0	0.00392510892177	0	0	0	0	0.132718517636	0.00479639311238	0	0	0	0	0.00852816640158	0	0.00605785249129	0.0051838988103	0.00363277049609	0	0	0	0	0	0	0	0.00208268249505	0
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	0	0.00105325244355	0	0	0.00171823274035	0.00149457841679	0	0	0	0	0	0	0	0	0	0	0.00280556062115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187167140256	0.0815386829105	0	0	0	0	0	0	0	0	0	0	0	0.000716045139486	0	0	0	0	0	0.00460225050049
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	0.131839156229	0.36231884058	0.076189024971	1.23393032976	18.5019301481	18.8451392573	0.388507776948	0.0194323172391	0.00202922077922	0.00502327450521	0.725003066272	0.00354446531741	0.00981546917943	0.00504889008566	0.0197581601201	0.00627342733019	0.392778486961	0.379961419302	0.0147226618573	0.0268510438343	0.0331275011263	0.00582029829029	6.78767302168	0.085818300075	0	0.0551992429818	0.0995355009954	0.0168357726497	0.0111619600402	0.0238657972331	0.012436485094	0.00366099212887	0.00694051974578	4.05391418352	0.0183677217902	0	0.0418025248725	0.0628017427484	0.0672877846791	0.0436490615452	34.9433768016	0.289002939857	2.28514063058	9.19228739988	0.248077980739	0.165326861823	0.00359854618734	0.0450215202867	0.495060059612	0.078785007426	4.05876116917	7.27301003084	2.83719375745	0.501439107753	1.09624967217	0.0716045139486	0	0.0434908669179	0.244813213716	0.180119800612	0.00208268249505	0.0805393837587
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	0	0.00737276710482	0	0.00137715438589	0.0567016804316	0.877317530658	0	0.00259097563187	0	0	0	0	0	0	0	0	0.00140278031058	0	0	0	0	0	0.00783494384957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175256504058	0.299774569524	0	0	0	0	0	0	0.0212024837195	0	0	0	0	0.00429627083691	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Unknown	0.0148850660259	0.0568756319515	0	1.07831188415	0.16380485458	0.786148247233	0.00407525640155	0	0	0	0.00272557543711	0.0319001878567	0	0.00168296336189	0.00790326404805	0	0.00701390155288	0.0136396406929	0.00920166366079	0.00167819023965	0.00530040018021	0.000727537286286	0.073126142596	0.000903350527105	0.00101402395125	0.00131426769004	0	0	0	0	0	0.000915248032217	0.00594901692495	0.0080503260382	0	0	0.027868349915	0.0117753267653	0.0207039337474	0	0.0306402588489	0	1.19786969764	0.721857163413	0.0538282411037	0.00151676020021	0	0.0144068864917	0.0243052742445	0.00106466226251	0.0848099348781	0.00259194940515	0.0239762852742	0	0	0.0221973993241	0	0	0	0	0.00416536499011	0.218606898774
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	0.382758840666	1.66097910347	1.86663111179	1.62917363851	2.715380474	1.2726335219	7.92909053861	0.062183415165	0.328733766234	0.0267907973611	1.14610447131	0.65572608372	0.179132312525	0.015146670257	0.230511868068	0.0266620661533	0.350695077644	1.07948013484	0.261327247966	0.589044774116	0.136485304641	0.00291014914514	2.30608513972	0.324302839231	0.0588133891723	0.208968562717	0.055297500553	0.818218550777	0	0.766784969167	0.00355328145542	0.0503386417719	0.265722755981	1.83777442986	0.293883548644	0.0363834818992	1.26243625115	0.459237743847	0.367494824017	0.361096781874	9.55976076086	0.214260800239	3.5629817427	4.16806561466	0.633066922546	0.0273016836038	0.194321494116	0.0396189378523	0.00596971648111	1.52353169766	1.99303346964	0.132189419663	0.696038827051	0.0179888469149	1.99318122213	0.718909320044	0.209168856313	0.405914757901	0.0418351694324	0.892221337913	0.337394564199	2.53584002577
Bacteria	Proteobacteria	Unknown	Unknown	1.3226444383	2.15706100438	0.982838422125	1.56582453676	1.35110367816	1.28384286003	1.88276845752	0.956070008162	0.0710227272727	0.103814339774	1.33144360103	0.173678800553	0.422065174715	0.0976118749895	0.517663795147	0.0752811279622	0.412417411309	0.72874651702	0.564982148772	0.402765657515	0.98057403334	0.485994907239	1.8542700444	1.53659924661	1.0961598913	1.12764167806	0.766792007668	2.03600610577	0.647393682331	0.346438992093	0.282485875706	1.59253157606	1.6280476318	2.93261877106	0.179595501949	0.782244860833	0.300978179082	0.341484476194	0.226449275362	0.1448355224	0.0588292969899	0.979122029	0.966463051505	0.170271955489	1.48261698866	0.990444410739	0.78448306884	0.803183921915	0.850684598558	2.21023885698	2.02332273209	0.00259194940515	1.27582899823	0.0134916351862	0.409126671912	0.786933608295	0.00864334116996	0.167520376277	0.00154945071972	4.34381937754	0.179110694575	3.53682950963
Bacteria	TM7	TM7 (class)	TM7 (order)	0.0170115040296	0.023171553758	0.161901678063	0.0626605245581	0.021191537131	0.000747289208397	0.0176594444067	0.417147076732	0	0.00837212417535	0.0231673912155	0.0248112572218	0.0122693364743	0.0269274137902	0.0184409494455	0.00313671366509	0.0224444849692	0.0155881607919	0.0110419963929	0.0134255219172	0.00530040018021	0.0210985813023	0.208931835989	0.0397474231926	0.00304207185374	0.0170854799706	0.0737300007373	0.0101014635898	0.0260445734271	0.0238657972331	0.0408627367374	0.0054914881933	0.00297450846248	0.0253010246915	0.0306128696504	0.114348085969	0.011147339966	0.0196255446089	0.00388198757764	0.234117693742	0	0	0.00340303891375	0	0.00585089577214	0.0485363264068	0.00359854618734	0.329557528499	0.0677989228926	0.0457804772881	0.00302892624565	0.635027604261	0.0130779737859	0.0517179348804	0.246525045896	0.0343701666953	0.0172866823399	0.00161077284881	0.0123956057578	0	0	0.0115056262512
Bacteria	Tenericutes	Mollicutes	Mollicutes (family)	0	0	0	0.000688577192946	0.0206187928842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000769864426874	0	0	0	0	0	0	0	0	0	0	0	0	0.0663592588181	7.09386541321	0	0.0106173214015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Unknown	Unknown	Unknown	7.91672868778	11.19396697	12.1331022266	8.25672912062	1.84881842862	4.75574852224	5.44590097127	7.21198067132	1.15665584416	6.99407253608	2.416222625	6.68840605395	6.33588535532	1.52139887915	7.02731894939	1.10412321011	9.15033596588	7.93632236317	8.767345136	9.87782775055	14.9842313095	9.67406329574	6.11647949856	11.7580104608	14.5451595567	14.1086636526	12.8621986286	18.6383227081	6.46277486327	3.14951537034	11.3385211243	11.0891451583	16.6284938081	9.07846767794	4.36131349619	20.3045817199	7.98985592063	3.67390195078	2.90631469979	2.48402841157	2.00632414943	2.68075140764	5.01267631995	2.83946472253	9.418772014	18.310329137	27.4749001403	22.4333231285	20.5328398368	17.7074627501	5.19763743753	0.844975506078	12.8273126217	1.16927504947	8.41856805665	8.17580340265	0.356105656202	2.12944170613	0.742186894746	0.272274117204	14.8203686348	7.57990657431
Bacteria	Verrucomicrobia	Opitutae	Opitutales	0	0.0105325244355	0	0.000688577192946	0.00229097698714	0	0	0	0	0	0	0	0	0	0	0	0	0.101323045147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000852816640158	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteria (order)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131721067468	0	0	0.0584556029695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115004657689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Verrucomicrobia	Unknown	Unknown	0.0276436940481	0.832069430401	0.0533323174797	0.481315457869	0.0320736778199	0.0171876517931	0.384432520546	0.250029148476	0.00405844155844	0	0.0763161122392	0.0921560982526	0.0907930899097	0.00673185344755	0.0540056376617	0.0360722071486	0.189375341928	0.206543130492	0.130663623983	0.0453111364704	0.100707603424	0.05092761004	0.172368764691	0.15898969277	0.0750377723922	0.144569445905	0.162206001622	0.490482176529	0.0111619600402	0.00538905098812	0	0.0896943071572	0.0337110959081	0.253010246915	0.0102042898835	0.00779646040698	0.164423264499	0.102052831966	0.0659937888199	0.00595214475616	0.00490244141583	0.0697593303104	0.0170151945687	0.00479639311238	0.58391939806	0.151676020021	0.0179927309367	0.0378180770408	0.0844288473757	0.0793173385573	0.051491746176	0	1.025167834	0	0.0104904274849	0.263504611331	0	0.00161077284881	0	0	0.0812246173071	0.0805393837587
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	0	0.00842601954837	0	0	0.00229097698714	0.0246605438771	0	0.0440465857419	0	0	0	0	0.00245386729486	0.00168296336189	0	0.0235253524882	0.0603195533547	0.0467644823756	0.00184033273216	0	0.0172263005857	0.0145507457257	0.00522329589971	0	0.00507011975623	0	0.00368650003687	0	0	0	0	0.00732198425773	0.0287535818039	0.0276011178453	0.00204085797669	0.00519764027132	0	0	0	0.00198404825205	0.00122561035396	0	0.00340303891375	0.038371144899	0	0.0166843622023	0	0	0.0187619660835	0	0.0242314099652	0	0.00290621639687	0	0.00524521374246	0.0279257604399	0	0	0	0	0	0.00460225050049
No Hit	No Hit	No Hit	No Hit	4.24437025539	6.78505224132	8.92744900097	3.44770600508	2.15122739092	4.65785363594	4.32656387964	5.45529919291	2.54464285714	7.51481865979	3.67816405239	4.52982667565	6.92481350609	3.75300829701	11.2041939988	0.762221420618	5.64057962882	9.70752713314	7.27851595568	6.35027186682	28.8434526807	39.273190251	2.14677461478	9.66585064002	15.2134013405	6.71327936074	11.103738111	9.36854628715	29.4824571195	1.73681414703	10.8659346907	16.7115138202	5.29958257731	5.42016951687	5.62664544174	32.2695496245	6.61037259984	5.15366801429	2.60351966874	3.78754811317	1.00990293166	2.01554636504	4.11257252727	5.53743584824	7.26798272816	29.9893826786	31.2173881752	14.920131823	34.5591151175	12.2223227737	11.6038164471	1.85065187528	7.49222587114	1.31993164238	3.94964594807	5.55507819213	7.37968469091	1.34821687446	2.69604425231	0.0795878188749	8.49317921483	6.37411694319
